1207189441578|0|0|statement||delete from job_position
1207189441578|0|0|statement||delete from workflow_role
1207189441593|15|0|statement||delete from site
1207189441593|0|0|statement||delete from company
1207189441671|0|0|statement|insert into company (active_flag, id, name, address, state, zip_number, telephone, faximile, website, email, create_by, create_date, update_date) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into company (active_flag, id, name, address, state, zip_number, telephone, faximile, website, email, create_by, create_date, update_date) values ('false', 'blueoxygen', 'BlueOxygen Tech', 'Wijaya Grand Center Blok H No. 41, 4fl Jakarta Selatan', 'Jakarta', '12830', '4260933', '4260933', 'www.blueoxygen.org', 'frans@blueoxygen.org', 'F162B448063A847', '2003-02-07 16:51:14.0', '2008-03-17 18:32:00.0')
1207189441687|0|0|statement|insert into site (id, name, description, title, url_branding, site_url, admin_email, notify_flag, notify_email, notify_from, notify_message, active_flag, create_by, create_date, update_by, update_date, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into site (id, name, description, title, url_branding, site_url, admin_email, notify_flag, notify_email, notify_from, notify_message, active_flag, create_by, create_date, update_by, update_date, site_id) values ('EE185CE0B82B41C1724F284685', 'Cimande Backend', 'Cimande Backend Site', '', '', '', '', 'true', '', '', '', 'true', '1', '2002-07-05 09:48:26.0', '1', '2006-03-15 13:59:05.0', 'EE185CE0B82B41C1724F284685')
1207189441687|0|0|statement|insert into site (id, name, description, title, url_branding, site_url, admin_email, notify_flag, notify_email, notify_from, notify_message, active_flag, create_by, create_date, update_by, update_date, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into site (id, name, description, title, url_branding, site_url, admin_email, notify_flag, notify_email, notify_from, notify_message, active_flag, create_by, create_date, update_by, update_date, site_id) values ('ff808081151cf62001151cfc0584', 'GXAdmin', 'GXAdmin Site', '', '', '', '', 'true', '', '', '', 'true', '1', '2007-09-19 15:56:59.0', '1', '2007-09-19 15:56:59.0', '')
1207189441703|16|0|statement|insert into workflow_role (id, create_by, create_date, update_by, update_date, name, description, active_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into workflow_role (id, create_by, create_date, update_by, update_date, name, description, active_flag, site_id) values ('1', '', '2003-09-03 15:40:41.0', '1', '2007-12-05 18:59:11.0', 'Gods', 'Gods', 'true', 'EE185CE0B82B41C1724F284685')
1207189441703|0|0|statement|insert into workflow_role (id, create_by, create_date, update_by, update_date, name, description, active_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into workflow_role (id, create_by, create_date, update_by, update_date, name, description, active_flag, site_id) values ('2-gx', '1', '2007-09-19 15:57:20.0', '1', '2007-09-19 15:57:20.0', 'GXAdmin', 'GXAdmin Role', 'true', '')
1207189441703|0|0|statement|insert into job_position (active_flag, id, name, description, create_by, create_date, update_by, update_date) values (?, ?, ?, ?, ?, ?, ?, ?)|insert into job_position (active_flag, id, name, description, create_by, create_date, update_by, update_date) values ('false', 'mgr', 'manager', 'Manager', '1', '2005-09-19 23:59:09.0', '1', '2007-12-05 18:34:22.0')
1207189441718|0|0|statement|insert into backend_user (id, username, password, first_name, last_name, company_id, job_position_id, email, address1, address2, city, description, role_id, create_date, update_by, update_date, active_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into backend_user (id, username, password, first_name, last_name, company_id, job_position_id, email, address1, address2, city, description, role_id, create_date, update_by, update_date, active_flag, site_id) values ('1', 'admin', 'YWRtaW4=', 'Administrator', 'Workspace', 'blueoxygen', 'mgr', 'admin@meruvian.org', 'Grand Wijaya Center Jl Wijaya II', 'Blok H No 41', 'Jakarta Selatan', '', '1', '2005-08-12 11:28:20.0', '1', '2007-12-05 15:00:26.0', 'true', 'EE185CE0B82B41C1724F284685')
1207189441718|0|0|statement|insert into backend_user (id, username, password, first_name, last_name, company_id, job_position_id, email, address1, address2, city, description, role_id, create_date, update_by, update_date, active_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into backend_user (id, username, password, first_name, last_name, company_id, job_position_id, email, address1, address2, city, description, role_id, create_date, update_by, update_date, active_flag, site_id) values ('96f673bc-283e-4b75-b63d-6edc', 'gxadmin', 'Z3hhZG1pbg==', 'GX', 'Admin', 'blueoxygen', 'mgr', '', '', '', '', '', '2-gx', '2007-09-19 16:04:47.0', '', '2008-03-17 18:09:47.0', 'true', 'EE185CE0B82B41C1724F284685')
1207189441734|0|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('1', '2005-08-05 17:09:15.0', '1', '2007-10-30 12:26:19.0', 'descriptor', 'Descriptor', 'descriptor.xml', 'true', 'true', '2', 'EE185CE0B82B41C1724F284685')
1207189441734|0|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('14', '2005-08-19 10:08:57.0', '1', '2007-10-30 12:26:19.0', 'workflow_role', 'Workflow Role', 'workflow_role.xml', 'true', 'true', '2', 'EE185CE0B82B41C1724F284685')
1207189441734|0|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('2', '2005-08-05 17:10:38.0', '1', '2007-10-30 12:26:19.0', 'site', 'Site', 'site.xml', 'true', 'true', '2', 'EE185CE0B82B41C1724F284685')
1207189441750|16|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('22', '2005-09-19 23:49:01.0', '1', '2007-10-30 12:26:19.0', 'template', 'Template', 'template.xml', 'true', 'true', '2', 'EE185CE0B82B41C1724F284685')
1207189441750|0|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('31', '2005-08-12 11:31:40.0', '1', '2007-10-30 12:26:19.0', 'module_function', 'Module Function', 'module_function.xml', 'true', 'true', '2', 'EE185CE0B82B41C1724F284685')
1207189441750|0|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('32', '2002-05-29 00:00:00.0', '1', '2007-10-30 12:26:19.0', 'role_privilage', 'Role Privilage', 'role_privilage.xml', 'true', 'true', '2', 'EE185CE0B82B41C1724F284685')
1207189441750|0|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('6', '2005-08-05 17:17:33.0', '1', '2007-10-30 12:26:19.0', 'category', 'Category', 'category.xml', 'true', 'true', '2', 'EE185CE0B82B41C1724F284685')
1207189441750|0|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('7', '2002-05-29 00:00:00.0', '1', '2007-10-30 12:26:19.0', 'section', 'Section', 'section.xml', 'true', 'true', '2', 'EE185CE0B82B41C1724F284685')
1207189441750|0|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('EE187CB92554E9877310D9041D', '2002-06-27 00:00:00.0', '1', '2007-10-30 12:26:19.0', 'assign_user_site', 'Assign User to a Site', 'EE188C8D1BCFFF7C61672BFA2Cassign_user_site.xml', 'false', 'false', '0', 'EE185CE0B82B41C1724F284685')
1207189441750|0|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('EE399186B35C580610D4EDD7A3', '2002-06-10 00:00:00.0', '1', '2007-10-30 12:26:19.0', 'collection_descriptor', 'Collection Content', 'EE39A7FDB43CDFD00B21EA6672coll_desc.xml', 'false', 'true', '1', 'EE185CE0B82B41C1724F284685')
1207189441750|0|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('EE8C6A49BC200D77F9DD3F92AA', '2002-06-27 00:00:00.0', '1', '2007-10-30 12:26:19.0', 'user_site', 'User Manager', 'EE8C72398F20734B22553E88D6user_site.xml', 'false', 'true', '1', 'EE185CE0B82B41C1724F284685')
1207189441750|0|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('EEB49F22144357635AD6A684B6', '2002-07-19 00:00:00.0', '1', '2007-11-28 15:18:41.0', 'rolemanager', 'Role Manager', '', 'false', 'true', '2', 'EE185CE0B82B41C1724F284685')
1207189441750|0|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('EF1F0CD62F63F3B0A7205D5BC4', '2002-07-19 00:00:00.0', '1', '2007-11-28 15:17:55.0', 'rsp', 'Role Site Privilage', '', 'false', 'true', '2', 'EE185CE0B82B41C1724F284685')
1207189441750|0|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('F2E587923AC44C8979FBF2F26C', '2005-09-19 23:48:26.0', '1', '2007-10-30 12:26:19.0', 'job_position', 'Job Position', 'F2E59F1CD7D0A8F31C1B034C4Bjob_position.xml', 'false', 'true', '2', 'EE185CE0B82B41C1724F284685')
1207189441750|0|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('F332B5D5577E444B78297AFE84', '2005-09-19 23:48:08.0', '1', '2007-10-30 12:26:19.0', 'company', 'Company', 'F33682657AE8F60C0818178F40company.xml', 'false', 'true', '2', 'EE185CE0B82B41C1724F284685')
1207189441750|0|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('F76A9583B418F4FB3D261C1D53', '2003-09-04 10:13:28.0', '', '2007-10-30 12:26:19.0', 'usersite_v2.0', 'User Manager ver.2.0', '', 'false', 'true', '1', 'EE185CE0B82B41C1724F284685')
1207189441750|0|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('ff808081151cf62001151cf94fb0', '2007-09-19 15:54:01.0', '1', '2007-10-30 12:26:19.0', 'window', 'GXWindow', '', 'true', 'true', '2', '')
1207189441750|0|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('ff808081152136f101152137b298', '2007-09-20 11:40:39.0', '1', '2007-10-30 12:26:19.0', 'gx-table', 'GX2-Table', '', 'true', 'true', '2', '')
1207189441750|0|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('ff808081153a8e6301153a90b1e9', '2007-09-25 09:48:22.0', '1', '2007-10-30 12:26:19.0', 'gx-droplist', 'Droplist GX2', '', 'true', 'true', '2', '')
1207189441750|0|0|statement|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into descriptor (id, create_date, update_by, update_date, name, description, url_descriptor, descriptor_flag, active_flag, type_flag, site_id) values ('ff808081163cbe8a01163cc1db2f0001', '2007-11-14 13:04:05.0', '1', '2007-11-15 21:26:13.0', 'user', 'user', '', 'true', 'true', '2', '')
1207189441765|0|0|statement|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values ('ff80808105a3a8ed0105a3b185a9', '0', 'Site Manager', 'Site Manager', 'EE185CE0B82B41C1724F284685', '1', 'id', 'false', 'true', '1', '2005-08-11 11:30:23.0', '', '2008-03-17 18:29:48.0')
1207189441765|0|0|statement|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values ('ff80808105a3a8ed0105a3b4137b', 'ff80808105a3a8ed0105a3b185a9', 'User Management', 'User Management', 'EE185CE0B82B41C1724F284685', '1', 'id', 'true', 'true', '1', '2005-08-11 11:22:37.0', '', '2008-03-17 18:29:48.0')
1207189441765|0|0|statement|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values ('ff80808105a3b96f0105a3bdf32c', '0', 'Workflow Designer', 'Workflow Designer', 'EE185CE0B82B41C1724F284685', '1', 'id', 'true', 'true', '1', '2005-08-11 11:30:31.0', '', '2008-03-17 18:29:48.0')
1207189441765|0|0|statement|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values ('ff80808105a3b96f0105a3e1e581', 'ff80808105a3a8ed0105a3b4137b', 'Company', 'Company', '', 'F332B5D5577E444B78297AFE84', 'id', 'true', 'true', '1', '2005-08-11 11:52:34.0', '', '2008-03-17 18:29:48.0')
1207189441765|0|0|statement|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values ('ff80808105a3b96f0105a3e418bd', 'ff80808105a3a8ed0105a3b4137b', 'Job Position', 'Job Position', '', 'F2E587923AC44C8979FBF2F26C', 'id', 'true', 'true', '1', '2005-08-11 11:54:59.0', '', '2008-03-17 18:29:48.0')
1207189441765|0|0|statement|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values ('ff80808105a3b96f0105a402cfe0', 'ff80808105a3a8ed0105a3b185a9', 'Multi Site', 'Multi Site', '', '2', 'id', 'false', 'true', '1', '2005-08-11 12:28:31.0', '', '2008-03-17 18:29:48.0')
1207189441765|0|0|statement|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values ('ff80808105a3b96f0105a403f9f1', 'ff80808105a3a8ed0105a3b185a9', 'Module Manager', 'Module Manager', '', '1', 'id', 'false', 'true', '1', '2005-08-11 12:29:48.0', '', '2008-03-17 18:29:48.0')
1207189441765|0|0|statement|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values ('ff80808105a3b96f0105a4083f82', 'ff80808105a3a8ed0105a3b185a9', 'Descriptor Manager', 'Descriptor Manager', '', '1', 'description', 'false', 'true', '1', '2005-08-11 12:34:28.0', '', '2008-03-17 18:29:48.0')
1207189441765|0|0|statement|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values ('ff80808105a3b96f0105a40b7e1b', 'ff80808105a3b96f0105a402cfe0', 'Site', 'Site', '', '2', 'id', 'false', 'true', '1', '2005-08-11 12:38:00.0', '', '2008-03-17 18:29:48.0')
1207189441781|0|0|statement|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values ('ff80808105a3b96f0105a41d0113', 'ff80808105a3b96f0105a403f9f1', 'Role Site Privilage', 'Role Site Privilage', '', 'EF1F0CD62F63F3B0A7205D5BC4', 'id', 'true', 'true', '1', '2005-08-11 12:57:08.0', '', '2008-03-17 18:29:48.0')
1207189441781|0|0|statement|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values ('ff80808105a3b96f0105a41e79a7', 'ff80808105a3b96f0105a403f9f1', 'Role Manager', 'Role Manager', '', 'EEB49F22144357635AD6A684B6', 'id', 'true', 'true', '1', '2005-08-11 12:58:44.0', '', '2008-03-17 18:29:48.0')
1207189441781|0|0|statement|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values ('ff80808105a3b96f0105a426ac13', 'ff80808105a3b96f0105a403f9f1', 'Role Privilage', 'Role Privilage', '', '32', 'role_id', 'false', 'true', '1', '2005-08-11 13:07:42.0', '', '2008-03-17 18:29:48.0')
1207189441781|0|0|statement|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values ('ff80808105a3b96f0105a4279ca8', 'ff80808105a3b96f0105a403f9f1', 'Module Function', 'Module Function', '', '31', 'description', 'false', 'true', '1', '2005-08-11 13:08:43.0', '', '2008-03-17 18:29:48.0')
1207189441781|0|0|statement|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values ('ff80808105a3b96f0105a431a20c', 'ff80808105a3b96f0105a4083f82', 'Descriptor', 'Descriptor', '', '1', 'description', 'false', 'true', '1', '2005-08-11 13:19:40.0', '', '2008-03-17 18:29:48.0')
1207189441781|0|0|statement|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values ('ff80808105a3b96f0105a451002d', 'ff80808105a3b96f0105a3bdf32c', 'WF Role', 'WF Role', '', '14', 'name', 'true', 'true', '1', '2005-08-11 13:53:56.0', '', '2008-03-17 18:29:48.0')
1207189441781|0|0|statement|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values ('ff808081151cf62001151cfd6d90', '0', 'GXAdmin', 'GX Admin', '', 'EE187CB92554E9877310D9041D', '', 'true', 'true', '1', '2007-09-19 15:58:31.0', '', '2008-03-17 18:29:48.0')
1207189441781|0|0|statement|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|insert into module_function (id, iparent, name, description, site_id, descriptor_id, ref_desc, viewall_flag, active_flag, create_by, create_date, update_by, update_date) values ('ff808081151cf62001151cfedc84', 'ff808081151cf62001151cfd6d90', 'window', 'Window', '', 'ff808081151cf62001151cf94fb0', '', 'true', 'true', '1', '2007-09-19 16:00:05.0', '', '2008-03-17 18:29:48.0')
